title,link,price
PB-Hefty AJ 13000 mAh Portable Power Bank - Black,https://paytmmall.com/pb-hefty-aj-30000-mah-portable-power-bank-black-MOBPB-HEFTY-AJ-R-K-114744590FBEBBF-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C28%7C%7C%7C%7C&get_review_id=334579050,429
HAMINE M6 13000 mAh Portable Power Bank - White,https://paytmmall.com/hamine-m6-25000-mah-portable-power-bank-white-MOBHAMINE-M6-30GADG7598421AC75DB0-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C29%7C%7C%7C%7C&get_review_id=332477241,479
PB-Hefty AJ 13000 mAh Portable Power Bank - Brown,https://paytmmall.com/pb-hefty-aj-30000-mah-portable-power-bank-brown-MOBPB-HEFTY-AJ-R-K-114744581A13BFC-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C30%7C%7C%7C%7C&get_review_id=334579042,429
HAMINE LPD2 13000 mAh Portable Power Bank - Yellow & White,https://paytmmall.com/hamine-lpd2-30000-mah-portable-power-bank-yellow-MOBHAMINE-LPD2-GADG7598429F87FA40-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C31%7C%7C%7C%7C&get_review_id=333743864,479
PB-Hefty M5 10000 mAh Portable Power Bank - White,https://paytmmall.com/pb-hefty-m5-30000-mah-portable-power-bank-white-MOBPB-HEFTY-M5-R-K-1147445477553DE-pdp?sid=871dca4e-9c2a-4005-bbb1-1b1638426b38&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C32%7C%7C%7C%7C&get_review_id=332111892,429
PB-Hefty TLWP 10000 mAh Portable Power Bank - White,https://paytmmall.com/pb-hefty-tlwp-15000-mah-portable-power-bank-white-MOBPB-HEFTY-TLWR-K-1147445B83929C-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C1%7C%7C%7C%7C&get_review_id=331837552,419
Benison India BPB38 10000 mAh Slim Power Bank - Black,https://paytmmall.com/benison-india-bpb38-10000-mah-slim-power-bank-black-MOBBENISON-INDIBENI38711F16B407F-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C2%7C%7C%7C%7C&get_review_id=331823846,"1,199"
Zebronics Zeb-MC10000S1 10000 mAh Power Bank - Black,https://paytmmall.com/zebronics-zeb-mc10000s1-10000-mah-power-bank-black-CMPLXMOBZEBRONICS-ZEEZIO1001912B4D3F531-pdp?product_id=336797643&sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C3%7C%7C%7C%7C&get_review_id=336501437,799
Portronics POR-989 5000 mAh Portable Power Bank - Silver,https://paytmmall.com/portronics-5000-mah-portable-power-bank-silver-CMPLXMOBPORTRONICS-PPORT23204AFA353DD-pdp?product_id=301382364&sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C4%7C%7C%7C%7C&get_review_id=331221415,649
Glorious GPB-M2-100-Black 10000 mAh Slim Fast Charging Power Bank - Black,https://paytmmall.com/glorious-gpb-m2-100-black-10000-mah-slim-fast-charging-power-bank-black-MOBGLORIOUS-100GLOR1174307B0D96B2B-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C5%7C%7C%7C%7C&get_review_id=337168002,599
Tiitan P1020 10200 mAh Portable Power Bank - Pink,https://paytmmall.com/tiitan-p1020-10200-mah-portable-power-bank-pink-MOBTIITAN-10000TITA11649918C7A5188-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C6%7C%7C%7C%7C&get_review_id=331366016,499
Gizmobitz GB/Gecko/Red 2600 mAh Portable Fast Charging Power Bank - Red,https://paytmmall.com/gizmobitz-gb-gecko-red-2600-mah-portable-fast-charging-power-bank-red-MOBGIZMOBITZ-26WEAR72941511AB6592-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C7%7C%7C%7C%7C&get_review_id=333576123,349
MORUI Portable 10000mAh Power Bank  White,https://paytmmall.com/morui-portable-10000mah-power-bank-white-MOBMORUI-PORTABHAPP10333364E0144F8-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C8%7C%7C%7C%7C&get_review_id=332804829,799
Fuel Posh 12000 mAh Portable Fast Charging Power Bank - Black,https://paytmmall.com/fuel-posh-12000-mah-portable-fast-charging-power-bank-black-MOBFUEL-POSH-12FUEL1175129CF8B14B5-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C9%7C%7C%7C%7C&get_review_id=337532374,899
FluSun india PB-11K 11000 mAh Fast Charging Power Bank - White,https://paytmmall.com/flusun-india-pb-11k-11000-mah-fast-charging-power-bank-white-MOBFLUSUN-INDIASKER55878348AF367B-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C10%7C%7C%7C%7C&get_review_id=334961163,499
dott MAX 20K 20000 mAh Portable Power Bank - Black,https://paytmmall.com/dott-max-20k-20000-mah-portable-power-bank-black-MOBDOTT-MAX-20KROSA1157595F92EC1EB-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C11%7C%7C%7C%7C&get_review_id=335513987,"2,199"
ARU APB-2000 20000 mAh Power Bank - White,https://paytmmall.com/aru-apb-2000-20000-mah-power-bank-white-MOBARU-APB-2000TROV106710995F3DE38-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C12%7C%7C%7C%7C&get_review_id=313268009,"1,499"
Merlin 1800 mAh Power Bank - White,https://paytmmall.com/card-power-bank-lite-CMPLXMOBCARD-POWER-BMIRA4947760DCAA68-pdp?product_id=66129908&sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C13%7C%7C%7C%7C&get_review_id=66129912,700
Benison India BPB27 20000 mAh Portable Fast Charging Power Bank - White,https://paytmmall.com/benison-india-bpb27-20000-mah-portable-fast-charging-power-bank-white-MOBBENISON-INDIBENI38711FF7C213E-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C14%7C%7C%7C%7C&get_review_id=331650815,"1,499"
PB-Hefty P3 13000 mAh Portable Power Bank - Black & White,https://paytmmall.com/pb-hefty-p3-30000-mah-portable-power-bank-black-MOBPB-HEFTY-P3PR-K-1147445DDEC58A7-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C15%7C%7C%7C%7C&get_review_id=334579037,429
Tiitan P2040 20400 mAh Portable Power Bank - Pink,https://paytmmall.com/tiitan-p2040-20400-mah-portable-power-bank-pink-MOBTIITAN-PORTATITA11649918BEDF39D-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C16%7C%7C%7C%7C&get_review_id=331366009,849
Portronics POR-1049 10000 mAh Portable Power Bank - White,https://paytmmall.com/portronics-power-wallet-10x-10000-mah-portable-power-bank-white-CMPLXMOBPORTRONICS-PPORT23204984F5E6A-pdp?product_id=329292798&sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C17%7C%7C%7C%7C&get_review_id=331221393,849
Gizmobitz GB/SolarLED/Gold 10000 mAh Portable Fast Charging Power Bank - Gold,https://paytmmall.com/gizmobitz-gb-solarled-gold-10000-mah-portable-fast-charging-power-bank-gold-MOBGIZMOBITZ-10WEAR729415344EE46E-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C18%7C%7C%7C%7C&get_review_id=333576151,949
dott MAX 20K 20000 mAh Portable Power Bank - White,https://paytmmall.com/dott-max-20k-20000-mah-portable-power-bank-white-MOBDOTT-MAX-20KROSA1157595146AE535-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C19%7C%7C%7C%7C&get_review_id=335513988,"2,199"
Benison India BEN0987i84P 4000 mAh Portable Fast Charging Power Bank - Silver,https://paytmmall.com/benison-india-ben0987i84p-4000-mah-portable-fast-charging-power-bank-silver-MOBBENISON-INDIBENI3871158875917-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C20%7C%7C%7C%7C&get_review_id=332942947,899
Tiitan P2040 20400 mAh Portable Power Bank - Red,https://paytmmall.com/tiitan-p2040-20400-mah-portable-power-bank-red-MOBTIITAN-PORTATITA1164991B40F953F-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C21%7C%7C%7C%7C&get_review_id=331366015,849
PB-Hefty AJ Leather 10000 mAh Portable Power Bank - Brown,https://paytmmall.com/pb-hefty-aj-leather-15000-mah-portable-power-bank-brown-MOBPB-HEFTY-AJ-R-K-1147445408AAC07-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C22%7C%7C%7C%7C&get_review_id=331837560,419
Gizmobitz GB/RCM5/Black 10000 mAh Portable Fast Charging Power Bank - Black,https://paytmmall.com/gizmobitz-gb-rcm5-black-10000-mah-portable-fast-charging-power-bank-black-MOBGIZMOBITZ-10WEAR7294153329B285-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C23%7C%7C%7C%7C&get_review_id=333576114,649
Benison India BPB41 10000 mAh Slim Power Bank - Blue,https://paytmmall.com/benison-india-bpb41-10000-mah-slim-power-bank-blue-MOBBENISON-INDIBENI3871153C94C40-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C24%7C%7C%7C%7C&get_review_id=331823854,845
PB-Hefty M5 13000 mAh Portable Power Bank - White,https://paytmmall.com/pb-hefty-m5-30000-mah-portable-power-bank-white-MOBPB-HEFTY-M5-R-K-11474458E470F04-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C25%7C%7C%7C%7C&get_review_id=331837559,429
Tiitan P15 10000 mAh Portable Power Bank - White,https://paytmmall.com/tiitan-p15-10000-mah-portable-power-bank-red-MOBTIITAN-10000TITA1164991E03BE322-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C26%7C%7C%7C%7C&get_review_id=331062962,899
Benison India BPB26 20000 mAh Portable Fast Charging Power Bank - White,https://paytmmall.com/benison-india-bpb26-20000-mah-portable-fast-charging-power-bank-white-MOBBENISON-INDIBENI387118F3463A5-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C27%7C%7C%7C%7C&get_review_id=331650818,"1,499"
PB-Hefty P3 10000 mAh Portable Power Bank - Blue,https://paytmmall.com/pb-hefty-p3-15000-mah-portable-power-bank-blue-MOBPB-HEFTY-P3PR-K-1147445BF4978BE-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C28%7C%7C%7C%7C&get_review_id=331837549,419
Benison India BEN0987i84P 4000 mAh Portable Fast Charging Power Bank - Silver,https://paytmmall.com/benison-india-ben0987i84p-4000-mah-portable-fast-charging-power-bank-silver-MOBBENISON-INDIBENI3871155109C25-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C29%7C%7C%7C%7C&get_review_id=332942838,880
Benison India BPB33 5000 mAh Slim Fast Charging Power Bank - White,https://paytmmall.com/benison-india-bpb33-5000-mah-slim-fast-charging-power-bank-white-MOBBENISON-INDIBENI387116ACC712-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C30%7C%7C%7C%7C&get_review_id=331944267,699
Benison India BPB32 5000 mAh Slim Fast Charging Power Bank - White,https://paytmmall.com/benison-india-bpb32-5000-mah-slim-fast-charging-power-bank-white-MOBBENISON-INDIBENI38711AB0F8917-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C31%7C%7C%7C%7C&get_review_id=331944269,699
Benison India BPB24 20000 mAh Portable Fast Charging Power Bank - White,https://paytmmall.com/benison-india-bpb24-20000-mah-portable-fast-charging-power-bank-white-MOBBENISON-INDIBENI387114993D85E-pdp?sid=aec211b7-8c30-4d46-9f0f-9ea42dc2f527&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C32%7C%7C%7C%7C&get_review_id=331650819,"1,499"
Zebronics ZEB-MD20000G1 20000 mAh  Power Bank - White,https://paytmmall.com/zebronics-zeb-md20000g1-20000-mah-power-bank-white-MOBZEBRONICS-ZEGRAV712019F037FAE8-pdp?sid=0f7be3eb-f57f-44b9-acc8-51184240e1b3&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C1%7C%7C%7C%7C&get_review_id=337595054,999
PB-Hefty M6 13000 mAh Portable Power Bank - White,https://paytmmall.com/pb-hefty-m6-28000-mah-portable-power-bank-white-MOBPB-HEFTY-PORR-K-114744558B22A1B-pdp?sid=0f7be3eb-f57f-44b9-acc8-51184240e1b3&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C2%7C%7C%7C%7C&get_review_id=336395206,429
ARU 20000 mAh Portable Power Bank - White,https://paytmmall.com/aru-apb-2010-small-power-bank-20000-mah-MOBARU-APB-2010TROV106710911DADD7-pdp?sid=0f7be3eb-f57f-44b9-acc8-51184240e1b3&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C3%7C%7C%7C%7C&get_review_id=293998824,"1,099"
Benison India BPB28 20000 mAh Portable Fast Charging Power Bank - White,https://paytmmall.com/benison-india-bpb28-20000-mah-portable-fast-charging-power-bank-white-MOBBENISON-INDIBENI387117FAA3A22-pdp?sid=0f7be3eb-f57f-44b9-acc8-51184240e1b3&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C4%7C%7C%7C%7C&get_review_id=331650814,"1,499"
CallOne COPB-125 12000 mAh Portable Power Bank - White,https://paytmmall.com/callone-copb-125-12000-mah-portable-power-bank-white-MOBCALLONE-QT-0CALL23457328BE840-pdp?sid=0f7be3eb-f57f-44b9-acc8-51184240e1b3&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C5%7C%7C%7C%7C&get_review_id=331279990,679
Gizmobitz GB/RCM5/Brown 10000 mAh Portable Fast Charging Power Bank - Brown,https://paytmmall.com/gizmobitz-gb-rcm5-brown-10000-mah-portable-fast-charging-power-bank-brown-MOBGIZMOBITZ-10WEAR7294151D116228-pdp?sid=0f7be3eb-f57f-44b9-acc8-51184240e1b3&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C6%7C%7C%7C%7C&get_review_id=333576118,649
FluSun india 11000 mAh Power Bank - Black,https://paytmmall.com/flusun-india-11000-mah-power-bank-black-MOBFLUSUN-INDIASKER5587832A9CE1BC-pdp?sid=0f7be3eb-f57f-44b9-acc8-51184240e1b3&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C7%7C%7C%7C%7C&get_review_id=334884104,525
HAMINE Dotted 13000 mAh Portable Power Bank - White,https://paytmmall.com/hamine-dotted-30000-mah-portable-power-bank-white-MOBHAMINE-DOTTEGADG7598427AA42197-pdp?sid=0f7be3eb-f57f-44b9-acc8-51184240e1b3&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C8%7C%7C%7C%7C&get_review_id=332592115,479
Glorious GPB-M4-100-White 10000 mAh Fast Charging Power Bank - White,https://paytmmall.com/glorious-gpb-m4-100-white-10000-mah-fast-charging-power-bank-white-MOBGLORIOUS-POWGLOR117430740C3EEE9-pdp?sid=0f7be3eb-f57f-44b9-acc8-51184240e1b3&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C9%7C%7C%7C%7C&get_review_id=337014994,599
ALPRA SMART ALPRA-FAST10 10000 mAh Fast Charging (Qualcomm) Power Bank - Black,https://paytmmall.com/alpra-smart-alpra-fast10-10000-mah-fast-charging-qualcomm-power-bank-black-MOBALPRA-FAST-1ALPR11659439A6927A7-pdp?sid=0f7be3eb-f57f-44b9-acc8-51184240e1b3&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C10%7C%7C%7C%7C&get_review_id=331718909,749
Tiitan P8 8000 mAh Portable Power Bank - Black,https://paytmmall.com/tiitan-p8-8000-mah-portable-power-bank-black-MOBTIITAN-8000MTITA1164991B4E52FC8-pdp?sid=0f7be3eb-f57f-44b9-acc8-51184240e1b3&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C11%7C%7C%7C%7C&get_review_id=331062959,"1,179"
PB-Hefty AJ Leather 10000 mAh Portable Power Bank - Brown,https://paytmmall.com/pb-hefty-aj-leather-25000-mah-portable-power-bank-brown-MOBPB-HEFTY-AJ-R-K-1147445D8903C4E-pdp?sid=0f7be3eb-f57f-44b9-acc8-51184240e1b3&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C12%7C%7C%7C%7C&get_review_id=332111884,429
ARU 20000 mAh Portable Power Bank - Black,https://paytmmall.com/aru-apb-2000-20000mah-power-bank-MOBARU-APB-2000TROV10671095EB07672-pdp?sid=0f7be3eb-f57f-44b9-acc8-51184240e1b3&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C13%7C%7C%7C%7C&get_review_id=293937439,"1,499"
Gizmobitz GB/RCM5/White 10000 mAh Portable Fast Charging Power Bank - White,https://paytmmall.com/gizmobitz-gb-rcm5-white-10000-mah-portable-fast-charging-power-bank-white-MOBGIZMOBITZ-10WEAR7294159D19455C-pdp?sid=0f7be3eb-f57f-44b9-acc8-51184240e1b3&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C14%7C%7C%7C%7C&get_review_id=333576122,649
HAMINE AJ Leather 13000 mAh Portable Power Bank - Brown,https://paytmmall.com/hamine-aj-leather-30000-mah-portable-power-bank-brown-MOBHAMINE-AJ-LEGADG759842D438ED3D-pdp?sid=0f7be3eb-f57f-44b9-acc8-51184240e1b3&src=consumer_search&svc=-1&cid=6451&tracker=%7C%7C%7C%7C%2Fshop%2Fg%2Fmobile-accessories%2Fmobile-accessories%2Fpower-banks%2Fpower-bank-20000-mah-and-above-slpid%7C6451%7C15%7C%7C%7C%7C&get_review_id=333743870,479
